price,host_response_rate,host_listings_count,neighbourhood,property_type,room_type,bathrooms,accommodates,guests_included,minimum_nights,number_of_reviews,reviews_per_month,review_scores_rating,availability_30
301,100%,1,Copacabana,Apartment,Entire home/apt,1.5,4,2,2,41,0.98,97,30
308,100%,3,Ipanema,Apartment,Entire home/apt,2,4,1,1,8,0.21,95,30
120,100%,2,Copacabana,Apartment,Entire home/apt,1,4,2,3,68,1.64,93,30
380,100%,57,Ipanema,Apartment,Entire home/apt,1,4,1,2,6,0.14,84,0
137,100%,3,Copacabana,Apartment,Entire home/apt,1,3,2,4,85,2.08,95,18
161,100%,6,Ipanema,Apartment,Entire home/apt,1,4,1,2,115,2.74,91,30
89,100%,1,Ipanema,Apartment,Private room,1,2,1,3,73,1.91,93,13
219,100%,2,Copacabana,Apartment,Entire home/apt,1,4,1,6,49,1.77,98,0
249,N/A,1,Ipanema,Apartment,Entire home/apt,1,2,1,3,7,0.26,97,0
499,100%,1,Barra da Tijuca,Apartment,Entire home/apt,2,6,4,2,13,0.36,98,29
120,100%,1,Copacabana,Apartment,Entire home/apt,1,4,2,4,88,2.19,90,9
219,84%,4,Copacabana,Apartment,Entire home/apt,1,5,4,1,61,1.56,94,30
348,60%,42,Barra da Tijuca,Apartment,Entire home/apt,1,6,1,2,7,0.18,94,30
253,N/A,1,Ipanema,Apartment,Entire home/apt,2,5,2,3,6,0.19,96,28
151,100%,1,Copacabana,Apartment,Entire home/apt,1,2,2,2,44,1.13,98,23
379,100%,1,Ipanema,Apartment,Entire home/apt,1.5,5,3,2,38,1.39,98,18
58,80%,13,Copacabana,Apartment,Private room,2,1,1,1,59,1.45,85,30
150,90%,2,Copacabana,Apartment,Entire home/apt,1,4,2,2,34,1.11,98,18
290,100%,1,Barra da Tijuca,Apartment,Entire home/apt,1,4,4,1,8,0.2,100,29
280,N/A,1,Ipanema,Apartment,Entire home/apt,2,6,4,4,33,0.87,96,0
161,N/A,1,Copacabana,Apartment,Entire home/apt,1,5,1,2,6,0.15,92,30
902,94%,14,Copacabana,Apartment,Entire home/apt,2,7,5,3,45,1.09,95,11
161,80%,5,Ipanema,Apartment,Entire home/apt,1,2,2,4,38,1.16,95,30
89,N/A,1,Copacabana,Apartment,Private room,1,2,1,2,57,1.46,91,13
99,100%,1,Copacabana,Apartment,Private room,1,2,2,1,45,1.7,98,30
181,100%,5,Barra da Tijuca,Serviced apartment,Entire home/apt,1,2,1,3,13,0.42,90,0
400,100%,1,Ipanema,Serviced apartment,Entire home/apt,1,4,1,2,116,15.61,97,13
990,N/A,1,Ipanema,Apartment,Entire home/apt,3,6,1,1,15,0.38,97,0
301,0%,1,Barra da Tijuca,Apartment,Entire home/apt,1,4,1,2,8,0.22,100,30
250,100%,3,Ipanema,Apartment,Entire home/apt,2,2,2,3,34,0.85,98,12
281,0%,1,Barra da Tijuca,Apartment,Entire home/apt,1,3,1,3,5,0.14,95,30
79,100%,3,Copacabana,Apartment,Private room,1.5,2,2,3,21,0.63,89,25
68,100%,3,Copacabana,Apartment,Private room,1.5,1,1,3,11,0.29,95,30
462,N/A,1,Copacabana,Apartment,Entire home/apt,3,4,1,3,29,0.73,97,27
99,100%,3,Copacabana,Apartment,Private room,2,3,2,3,34,1.02,92,30
199,100%,2,Copacabana,Apartment,Entire home/apt,1,2,2,2,17,0.54,99,5
249,100%,2,Copacabana,Apartment,Entire home/apt,1,2,2,2,7,0.25,100,17
379,100%,39,Ipanema,Apartment,Entire home/apt,2,7,1,3,59,1.49,95,30
260,100%,1,Copacabana,Apartment,Entire home/apt,1.5,4,2,4,24,0.6,95,29
161,N/A,1,Copacabana,Apartment,Entire home/apt,1,4,4,2,31,0.75,81,30
325,N/A,2,Barra da Tijuca,Apartment,Entire home/apt,1,6,1,1,6,0.16,97,30
379,100%,3,Copacabana,Apartment,Entire home/apt,2,6,6,3,6,0.16,90,9
106,94%,3,Copacabana,Serviced apartment,Entire home/apt,1,4,2,2,40,1.44,87,30
301,60%,6,Ipanema,Apartment,Entire home/apt,2,6,6,3,12,0.43,83,29
130,N/A,1,Copacabana,Apartment,Entire home/apt,1,4,1,1,19,0.49,86,0
106,100%,2,Copacabana,Apartment,Private room,1.5,3,1,2,124,3.01,98,20
201,N/A,1,Copacabana,Apartment,Entire home/apt,2,5,4,3,25,0.61,94,8
249,100%,7,Copacabana,Apartment,Entire home/apt,2,8,1,10,6,0.18,92,30
400,100%,13,Copacabana,Apartment,Entire home/apt,3,15,6,2,31,1.2,93,23
143,100%,1,Ipanema,Apartment,Entire home/apt,1.5,2,1,3,47,1.18,99,0
260,N/A,1,Copacabana,Apartment,Entire home/apt,1.5,4,2,7,13,0.34,95,23
164,100%,4,Copacabana,Apartment,Entire home/apt,1,4,1,4,5,0.13,88,23
240,100%,1,Ipanema,Apartment,Entire home/apt,1,2,1,3,19,0.51,97,30
301,100%,1,Ipanema,Apartment,Entire home/apt,1.5,2,1,2,101,2.65,97,20
734,90%,7,Copacabana,Apartment,Entire home/apt,3.5,10,2,30,9,0.37,100,0
201,76%,19,Copacabana,Apartment,Entire home/apt,1,5,1,3,43,1.06,93,27
342,100%,17,Ipanema,Apartment,Entire home/apt,2,4,1,3,6,0.16,88,30
120,100%,2,Copacabana,Apartment,Entire home/apt,1,5,2,2,5,0.16,100,25
294,N/A,2,Copacabana,Apartment,Entire home/apt,2,5,1,1,6,0.16,93,0
61,N/A,3,Copacabana,Apartment,Private room,1,1,1,3,9,0.22,89,28
181,100%,6,Ipanema,Apartment,Entire home/apt,1,4,4,2,112,2.78,89,30
137,100%,3,Ipanema,Apartment,Private room,3,3,2,2,21,0.55,89,12
199,N/A,3,Ipanema,Apartment,Entire home/apt,1,3,3,1,6,0.19,100,30
201,100%,5,Ipanema,Apartment,Entire home/apt,1,4,2,3,5,0.13,84,0
151,100%,2,Copacabana,Apartment,Private room,1,2,1,2,79,2.09,99,30
147,100%,2,Copacabana,Apartment,Private room,1.5,2,1,2,25,0.63,98,30
249,94%,3,Copacabana,Apartment,Entire home/apt,1,6,2,2,39,0.98,95,16
188,90%,3,Copacabana,Apartment,Entire home/apt,1,3,2,4,25,0.71,95,27
219,100%,1,Barra da Tijuca,Apartment,Entire home/apt,1,5,4,2,20,0.5,98,6
154,100%,4,Copacabana,Apartment,Private room,1,2,2,5,22,0.92,95,30
116,100%,3,Copacabana,Apartment,Entire home/apt,1,3,2,4,82,2.02,95,5
246,100%,2,Ipanema,Apartment,Entire home/apt,1,4,1,2,38,1.14,93,30
143,93%,28,Copacabana,Apartment,Entire home/apt,1,4,3,3,19,0.52,84,30
413,80%,3,Copacabana,Apartment,Entire home/apt,2.5,10,2,2,10,0.27,90,26
225,100%,1,Copacabana,Apartment,Entire home/apt,1,4,2,2,91,2.28,97,4
512,100%,2,Ipanema,Apartment,Entire home/apt,2,4,1,5,8,0.2,100,0
902,92%,23,Copacabana,Apartment,Entire home/apt,2,15,8,4,6,0.16,96,30
249,100%,3,Copacabana,Apartment,Entire home/apt,1,4,2,2,53,1.29,89,29
348,100%,2,Copacabana,Apartment,Entire home/apt,2,8,4,4,6,0.24,100,19
205,N/A,1,Copacabana,Apartment,Entire home/apt,1,4,1,6,5,0.14,93,0
120,93%,28,Copacabana,Apartment,Entire home/apt,1,4,3,3,9,0.23,82,30
550,100%,57,Ipanema,Apartment,Entire home/apt,1,3,1,2,9,0.32,91,16
342,100%,1,Copacabana,Apartment,Entire home/apt,1,4,1,3,63,1.66,96,11
120,90%,2,Copacabana,Apartment,Entire home/apt,1,4,4,3,7,0.68,94,0
219,100%,1,Copacabana,Apartment,Entire home/apt,2,4,4,3,87,2.21,93,8
198,100%,2,Copacabana,Apartment,Entire home/apt,1,3,3,4,63,1.61,98,0
150,100%,2,Copacabana,Apartment,Private room,1,4,3,2,107,2.68,98,21
134,100%,1,Copacabana,Apartment,Entire home/apt,1,4,1,2,41,1.06,91,0
301,94%,14,Ipanema,Apartment,Entire home/apt,1.5,4,2,3,35,0.96,94,27
222,100%,9,Copacabana,Apartment,Entire home/apt,1,4,1,3,20,0.62,84,29
249,100%,2,Copacabana,Apartment,Entire home/apt,2,4,1,3,26,0.66,97,21
342,80%,2,Barra da Tijuca,Apartment,Entire home/apt,1,4,1,2,43,1.1,88,29
174,100%,3,Copacabana,Apartment,Private room,2,2,1,3,5,0.13,96,29
188,100%,11,Ipanema,Apartment,Entire home/apt,1,2,2,2,37,1.17,94,29
79,86%,1,Copacabana,Apartment,Shared room,1,2,1,1,15,0.37,87,29
324,100%,1,Ipanema,Apartment,Entire home/apt,1,2,1,3,5,0.26,100,30
171,90%,3,Barra da Tijuca,Apartment,Entire home/apt,2,4,1,1,15,0.38,90,30
140,N/A,1,Copacabana,Apartment,Entire home/apt,1,2,1,3,11,0.28,91,27
184,100%,6,Ipanema,Apartment,Entire home/apt,1,4,1,2,46,1.15,88,30
171,100%,10,Ipanema,Apartment,Entire home/apt,1.5,4,2,2,15,0.41,97,29
171,100%,4,Barra da Tijuca,Apartment,Entire home/apt,1,6,4,2,19,0.52,98,30
198,N/A,1,Copacabana,Apartment,Entire home/apt,1,4,1,1,7,0.18,97,30
130,100%,1,Copacabana,Apartment,Entire home/apt,1,2,1,2,85,2.85,94,22
109,100%,1,Copacabana,Apartment,Entire home/apt,1,3,2,2,25,1,99,29
208,N/A,1,Ipanema,Apartment,Entire home/apt,1,4,1,2,12,0.31,98,28
161,88%,1,Copacabana,Apartment,Entire home/apt,1,3,2,2,107,2.65,97,27
161,99%,21,Barra da Tijuca,Apartment,Entire home/apt,2,10,4,3,11,0.29,91,20
222,N/A,1,Copacabana,Apartment,Entire home/apt,1,2,1,3,7,0.26,100,0
499,100%,34,Ipanema,Serviced apartment,Entire home/apt,2,7,1,2,8,0.21,100,30
199,80%,2,Copacabana,Apartment,Entire home/apt,2,2,1,2,23,0.59,95,27
198,100%,1,Copacabana,Apartment,Entire home/apt,2.5,7,5,2,64,1.66,94,22
130,100%,3,Copacabana,Apartment,Entire home/apt,1.5,5,2,2,17,0.44,96,29
249,67%,1,Copacabana,Apartment,Entire home/apt,1,4,2,2,36,3.09,100,0
277,100%,1,Copacabana,Apartment,Entire home/apt,1,2,2,3,14,0.38,100,30
150,100%,1,Copacabana,Apartment,Entire home/apt,1,2,1,3,6,0.29,87,29
260,100%,20,Copacabana,Apartment,Entire home/apt,2,4,1,4,16,0.42,95,29
649,97%,137,Ipanema,Apartment,Entire home/apt,2,6,1,4,9,0.23,91,30
171,100%,5,Barra da Tijuca,Apartment,Entire home/apt,1,4,1,3,9,0.25,98,0
225,100%,2,Copacabana,Apartment,Entire home/apt,1,2,1,3,5,0.18,100,30
260,100%,10,Ipanema,Apartment,Entire home/apt,3,6,4,3,16,0.48,94,28
449,29%,15,Copacabana,Apartment,Entire home/apt,2,4,1,2,9,0.65,96,29
249,100%,2,Copacabana,Apartment,Entire home/apt,3,5,1,1,45,1.13,85,0
297,100%,3,Ipanema,Apartment,Entire home/apt,2,6,4,3,46,1.15,98,0
99,73%,20,Copacabana,Apartment,Entire home/apt,1,4,2,3,13,0.39,85,17
102,100%,1,Copacabana,Apartment,Private room,1,2,1,1,8,0.2,100,29
219,63%,8,Copacabana,House,Entire home/apt,1,4,1,1,9,0.29,96,30
99,100%,1,Copacabana,Apartment,Private room,1.5,2,1,2,5,0.36,96,21
311,100%,3,Ipanema,Apartment,Entire home/apt,2,5,3,3,61,1.89,98,6
400,100%,2,Copacabana,Apartment,Entire home/apt,3,14,6,2,25,0.7,86,24
400,63%,8,Copacabana,House,Entire home/apt,1.5,10,5,3,8,0.24,83,29
479,100%,2,Copacabana,Apartment,Entire home/apt,2,8,1,3,12,0.33,97,30
799,90%,17,Ipanema,Serviced apartment,Entire home/apt,2,4,1,5,8,0.24,93,28
201,100%,1,Barra da Tijuca,Apartment,Entire home/apt,3,6,5,5,9,0.51,93,0
120,100%,2,Barra da Tijuca,Apartment,Entire home/apt,1,4,2,2,93,2.39,91,8
151,N/A,2,Copacabana,Apartment,Entire home/apt,1,4,2,1000,99,2.48,94,30
461,100%,2,Ipanema,Apartment,Entire home/apt,2,4,1,3,9,0.34,100,4
178,100%,26,Copacabana,Apartment,Entire home/apt,1,3,3,4,47,1.25,96,6
377,100%,6,Copacabana,Apartment,Entire home/apt,2.5,6,1,2,98,2.75,94,18
198,0%,2,Barra da Tijuca,Apartment,Entire home/apt,1,6,3,7,5,0.13,96,29
151,100%,5,Copacabana,Apartment,Entire home/apt,1,4,2,4,37,0.93,88,27
400,90%,2,Ipanema,Apartment,Entire home/apt,2,6,4,3,42,1.1,96,29
181,100%,16,Copacabana,Apartment,Entire home/apt,1,4,1,3,9,0.23,91,30
249,100%,2,Copacabana,Apartment,Entire home/apt,1,4,1,1,11,0.35,95,0
154,75%,2,Copacabana,Apartment,Entire home/apt,1,4,1,2,24,0.61,95,30
307,N/A,3,Barra da Tijuca,Apartment,Entire home/apt,1,4,2,2,19,0.57,99,0
154,75%,2,Copacabana,Apartment,Entire home/apt,1,4,1,2,17,0.43,93,29
199,90%,2,Ipanema,Apartment,Entire home/apt,2,4,2,3,30,0.78,90,25
229,N/A,2,Copacabana,Apartment,Entire home/apt,1.5,12,1,3,22,0.79,92,0
85,100%,2,Copacabana,Apartment,Entire home/apt,1,2,1,3,61,2.95,99,5
201,100%,1,Copacabana,Apartment,Entire home/apt,1,4,1,1,77,1.94,93,7
120,100%,3,Copacabana,Serviced apartment,Private room,1,2,1,1,5,0.38,96,27
167,100%,1,Copacabana,Apartment,Entire home/apt,1,4,2,2,18,0.47,96,8
229,100%,1,Copacabana,Apartment,Entire home/apt,1,2,1,4,53,1.37,96,28
184,100%,2,Copacabana,Apartment,Entire home/apt,1,2,1,2,92,2.36,99,0
219,100%,3,Ipanema,Apartment,Entire home/apt,1,2,1,3,10,0.32,88,30
249,100%,1,Copacabana,Apartment,Entire home/apt,1.5,2,2,2,85,2.32,99,18
201,100%,1,Ipanema,Apartment,Entire home/apt,1,2,2,6,15,0.54,91,28
540,100%,5,Copacabana,Apartment,Private room,2,5,5,1,8,0.21,95,25
130,100%,2,Copacabana,Apartment,Entire home/apt,1,3,2,3,71,2.02,98,27
154,90%,2,Copacabana,Apartment,Entire home/apt,1,2,1,6,37,0.95,96,26
181,100%,2,Copacabana,Apartment,Entire home/apt,1,4,1,5,15,0.39,97,29
394,100%,1,Ipanema,Apartment,Entire home/apt,2,4,2,2,6,0.16,100,30
294,100%,2,Copacabana,Apartment,Entire home/apt,1,6,1,2,113,2.9,95,12
154,100%,2,Copacabana,Apartment,Entire home/apt,1,3,1,2,66,1.73,95,16
283,N/A,2,Ipanema,Apartment,Entire home/apt,3,4,4,5,18,0.89,97,0
219,100%,2,Copacabana,Apartment,Entire home/apt,1,3,1,3,10,0.38,98,9
137,100%,5,Barra da Tijuca,Apartment,Private room,1,2,1,2,7,0.23,100,29
922,97%,137,Copacabana,Apartment,Entire home/apt,2,4,4,3,9,0.26,89,24
116,50%,4,Ipanema,House,Private room,2,2,1,2,19,0.5,94,0
250,100%,1,Ipanema,Apartment,Entire home/apt,1,2,2,2,138,3.6,98,18
348,100%,1,Ipanema,Apartment,Entire home/apt,2,10,6,2,42,1.09,97,1
348,N/A,2,Copacabana,Apartment,Entire home/apt,2.5,12,6,3,8,0.21,93,29
99,100%,1,Copacabana,Apartment,Entire home/apt,1,3,1,4,11,0.35,91,29
273,100%,1,Copacabana,Apartment,Entire home/apt,2,6,1,2,59,1.55,99,28
488,100%,1,Copacabana,Apartment,Entire home/apt,2,8,4,1,22,0.72,94,30
208,70%,1,Copacabana,Apartment,Entire home/apt,1,5,3,2,85,2.17,95,18
499,100%,4,Copacabana,Apartment,Entire home/apt,3,10,6,3,5,0.16,92,29
154,90%,2,Ipanema,Apartment,Entire home/apt,1,2,1,6,49,1.28,95,30
488,86%,11,Barra da Tijuca,Apartment,Entire home/apt,3,8,1,3,20,0.66,90,26
799,100%,3,Barra da Tijuca,Apartment,Entire home/apt,2,6,6,2,6,0.16,90,29
229,100%,4,Copacabana,Apartment,Private room,1,2,2,5,5,0.25,96,0
34,100%,7,Ipanema,Apartment,Shared room,1,5,1,3,38,0.98,93,28
34,100%,7,Ipanema,Apartment,Shared room,1,5,1,3,25,0.67,94,29
236,100%,1,Ipanema,Apartment,Entire home/apt,2,4,2,3,40,1.38,95,16
236,90%,1,Ipanema,Apartment,Entire home/apt,1,4,1,2,55,1.42,90,24
499,100%,1,Copacabana,Apartment,Entire home/apt,3,10,5,2,23,0.7,94,17
250,80%,1,Copacabana,Apartment,Entire home/apt,1.5,3,1,5,20,0.59,98,30
178,100%,2,Copacabana,Apartment,Entire home/apt,1,5,4,3,18,0.48,96,3
99,0%,1,Ipanema,Apartment,Private room,2,2,1,3,9,0.23,85,30
161,100%,14,Copacabana,Apartment,Entire home/apt,1,4,2,2,33,0.89,85,8
191,100%,14,Copacabana,Apartment,Entire home/apt,1,4,2,2,21,0.58,80,13
379,100%,14,Copacabana,Apartment,Entire home/apt,2,11,6,2,38,1.1,94,9
280,100%,14,Ipanema,Apartment,Entire home/apt,2,6,1,2,36,1.01,88,0
270,100%,14,Ipanema,Apartment,Entire home/apt,2,6,1,2,22,1.04,90,17
199,100%,1,Copacabana,Apartment,Private room,1,2,1,2,6,0.22,93,30
143,100%,22,Copacabana,Apartment,Entire home/apt,1,4,2,2,11,0.35,82,0
134,100%,3,Ipanema,Apartment,Private room,2,2,2,2,23,0.68,93,25
400,90%,2,Copacabana,Apartment,Entire home/apt,3,6,1,2,19,0.95,91,17
229,100%,1,Copacabana,Apartment,Entire home/apt,1,2,2,2,20,0.72,99,25
273,89%,1,Ipanema,Apartment,Entire home/apt,2,4,1,3,41,1.11,96,30
639,100%,2,Barra da Tijuca,House,Entire home/apt,3,8,4,3,8,0.29,100,23
222,100%,6,Ipanema,Apartment,Entire home/apt,2,4,1,4,47,1.42,98,14
253,N/A,1,Copacabana,Apartment,Entire home/apt,1,3,2,2,10,0.27,96,29
205,100%,11,Ipanema,Apartment,Entire home/apt,1,2,1,2,36,0.99,90,18
594,86%,1,Copacabana,Apartment,Entire home/apt,2,6,1,2,10,0.32,96,29
301,100%,14,Copacabana,Apartment,Entire home/apt,2,6,4,2,18,0.64,84,17
195,100%,1,Barra da Tijuca,Apartment,Entire home/apt,2,9,4,1,18,0.58,97,24
154,100%,2,Copacabana,Apartment,Private room,2,2,1,1,34,0.92,98,29
137,100%,2,Copacabana,Apartment,Private room,2,2,1,1,12,0.31,100,30
201,N/A,1,Copacabana,Apartment,Entire home/apt,1,3,1,2,9,0.23,98,28
345,100%,1,Barra da Tijuca,Apartment,Entire home/apt,4,5,4,2,26,0.74,98,24
649,92%,32,Ipanema,Apartment,Entire home/apt,2,6,4,2,11,0.29,95,29
301,100%,1,Barra da Tijuca,Apartment,Entire home/apt,3,7,1,2,11,0.54,93,23
301,60%,2,Copacabana,Apartment,Entire home/apt,2.5,10,5,1,18,0.64,96,28
161,100%,5,Ipanema,Apartment,Entire home/apt,1,3,2,3,85,2.38,96,16
130,100%,2,Barra da Tijuca,Apartment,Private room,1,2,1,1,21,0.55,97,29
247,100%,11,Ipanema,Apartment,Entire home/apt,1,2,2,2,47,1.29,96,21
356,N/A,1,Ipanema,Apartment,Entire home/apt,1.5,4,3,2,5,0.2,100,23
120,25%,1,Copacabana,Apartment,Entire home/apt,1,3,1,2,25,0.65,94,30
229,100%,1,Barra da Tijuca,Apartment,Entire home/apt,1,3,2,2,13,0.43,100,28
294,100%,11,Ipanema,Apartment,Entire home/apt,1,2,2,2,11,0.54,98,5
226,100%,11,Ipanema,Apartment,Entire home/apt,1,2,2,2,69,1.87,96,0
134,100%,11,Ipanema,Apartment,Entire home/apt,1,2,2,2,15,0.43,96,0
123,100%,4,Copacabana,Apartment,Entire home/apt,1,2,2,3,50,1.35,93,29
410,75%,3,Barra da Tijuca,Apartment,Entire home/apt,1,4,1,3,8,0.4,93,30
181,N/A,1,Copacabana,Apartment,Entire home/apt,1,3,2,2,5,0.13,92,27
342,100%,15,Ipanema,Serviced apartment,Entire home/apt,1,6,4,3,10,0.27,92,13
167,100%,1,Copacabana,Apartment,Entire home/apt,1.5,4,2,2,34,1.02,99,29
113,100%,1,Copacabana,Apartment,Private room,2,3,1,2,10,0.36,90,30
161,N/A,1,Copacabana,Apartment,Entire home/apt,1,4,2,5,5,0.13,92,29
601,100%,4,Barra da Tijuca,Apartment,Entire home/apt,4.5,10,10,3,31,0.84,98,28
151,71%,2,Copacabana,Apartment,Private room,1,4,2,2,9,0.23,78,30
99,71%,2,Copacabana,Apartment,Private room,1,2,1,2,10,0.26,86,29
150,100%,2,Copacabana,Apartment,Private room,2,2,2,1,50,1.3,98,30
181,100%,1,Copacabana,Serviced apartment,Entire home/apt,1,5,2,2,10,0.36,94,25
191,100%,1,Copacabana,Apartment,Entire home/apt,1,6,4,3,75,1.98,98,30
301,100%,4,Copacabana,Apartment,Entire home/apt,2.5,8,1,2,18,0.56,84,17
451,100%,1,Copacabana,Apartment,Entire home/apt,1,2,1,4,9,0.23,96,30
154,89%,1,Barra da Tijuca,Apartment,Entire home/apt,2,4,1,1,13,0.37,91,23
225,90%,1,Copacabana,Apartment,Private room,2,2,2,1,14,0.53,97,30
96,100%,1,Copacabana,Apartment,Entire home/apt,1,4,2,2,36,0.94,89,18
181,90%,1,Barra da Tijuca,Apartment,Entire home/apt,2,4,1,3,24,0.65,98,14
130,100%,5,Copacabana,Apartment,Entire home/apt,1,4,1,2,38,1.23,92,30
171,N/A,1,Copacabana,Apartment,Entire home/apt,1,3,1,2,8,0.22,85,0
301,100%,9,Ipanema,Apartment,Entire home/apt,2,4,4,3,14,0.36,85,27
301,N/A,1,Copacabana,Apartment,Entire home/apt,3,6,6,3,19,0.54,98,0
382,100%,5,Copacabana,Apartment,Entire home/apt,3,6,3,3,19,0.71,100,20
499,100%,9,Copacabana,Apartment,Entire home/apt,3,6,1,3,9,0.24,89,30
201,100%,1,Barra da Tijuca,Apartment,Entire home/apt,2,5,1,2,22,0.59,98,30
174,100%,16,Copacabana,Apartment,Entire home/apt,1,6,2,2,6,0.23,97,29
126,100%,2,Copacabana,Apartment,Entire home/apt,1,5,1,1,38,1.05,90,22
993,100%,2,Copacabana,Apartment,Entire home/apt,3.5,6,1,3,22,0.74,100,18
290,100%,2,Ipanema,Apartment,Entire home/apt,2,6,3,3,12,0.38,93,25
599,100%,3,Barra da Tijuca,Apartment,Entire home/apt,2,6,4,2,5,0.14,100,29
348,100%,1,Copacabana,Apartment,Entire home/apt,2,8,6,2,10,0.5,100,30
106,100%,9,Copacabana,Apartment,Private room,1,1,1,4,41,1.08,98,30
581,N/A,1,Copacabana,Apartment,Entire home/apt,3,5,1,1,6,0.17,90,30
130,N/A,1,Ipanema,Apartment,Private room,1,2,1,1,12,0.32,93,29
41,100%,7,Ipanema,Apartment,Private room,1,1,1,1,35,1.06,82,30
181,100%,2,Copacabana,Apartment,Entire home/apt,1,4,2,5,9,0.24,94,13
137,100%,4,Copacabana,Apartment,Entire home/apt,1,5,2,2,31,0.88,98,25
181,92%,32,Ipanema,Apartment,Entire home/apt,1,4,2,2,10,0.36,94,14
199,100%,3,Barra da Tijuca,Apartment,Entire home/apt,3,6,4,2,24,0.64,94,30
130,100%,1,Copacabana,Apartment,Entire home/apt,1,5,2,2,15,0.41,99,0
208,100%,2,Ipanema,Apartment,Entire home/apt,2,5,4,3,81,2.48,96,11
236,100%,1,Copacabana,Apartment,Entire home/apt,1,4,2,2,15,0.4,100,0
110,100%,1,Copacabana,Apartment,Private room,2,2,1,2,155,4.09,93,21
356,100%,1,Copacabana,Apartment,Entire home/apt,3,6,1,1,17,0.54,94,30
41,100%,7,Ipanema,Apartment,Private room,2,3,1,1,46,1.33,71,30
154,N/A,1,Ipanema,Apartment,Entire home/apt,1.5,4,2,2,20,0.72,96,0
400,100%,1,Copacabana,Apartment,Entire home/apt,2,10,8,2,12,0.32,85,30
297,67%,1,Barra da Tijuca,Apartment,Entire home/apt,1,3,1,2,9,0.44,93,30
96,100%,1,Copacabana,Apartment,Entire home/apt,1,4,2,3,7,0.22,90,8
161,N/A,1,Barra da Tijuca,Apartment,Entire home/apt,2,4,1,3,12,0.34,91,0
219,100%,2,Copacabana,Apartment,Entire home/apt,1,2,2,4,22,0.8,88,30
359,N/A,2,Copacabana,Apartment,Entire home/apt,2,6,6,2,15,0.42,79,29
229,100%,1,Copacabana,Apartment,Entire home/apt,1.5,7,1,1,9,3.21,100,3
161,100%,8,Copacabana,Apartment,Entire home/apt,1,3,2,2,20,0.56,91,29
120,100%,1,Copacabana,Apartment,Private room,1.5,2,3,3,5,1.29,100,0
219,N/A,1,Copacabana,Apartment,Entire home/apt,2,6,6,2,37,1.02,93,27
727,95%,14,Ipanema,Apartment,Entire home/apt,2,4,1,1,19,0.52,99,21
99,100%,6,Copacabana,Apartment,Private room,1,2,1,1,7,0.51,83,30
348,82%,16,Ipanema,Apartment,Entire home/apt,4,6,4,2,9,0.32,100,30
150,N/A,1,Ipanema,Apartment,Private room,1,2,1,2,10,0.36,96,29
563,100%,2,Copacabana,Apartment,Entire home/apt,2,6,4,1,16,0.49,93,0
167,93%,28,Copacabana,Apartment,Entire home/apt,2,7,5,2,57,1.52,84,25
99,100%,3,Copacabana,Apartment,Private room,1,2,1,2,15,0.45,96,30
249,93%,12,Barra da Tijuca,Apartment,Entire home/apt,1,4,1,1,98,2.64,93,30
109,90%,4,Copacabana,Apartment,Private room,2,3,3,2,30,0.81,90,30
34,100%,7,Ipanema,Apartment,Shared room,1,5,1,3,14,0.38,97,13
329,100%,14,Ipanema,Apartment,Entire home/apt,2,4,4,3,12,0.88,97,7
201,100%,1,Copacabana,Apartment,Entire home/apt,1,2,2,3,11,0.33,96,30
195,100%,1,Copacabana,Apartment,Entire home/apt,1.5,2,1,7,5,0.16,90,29
201,100%,1,Copacabana,Apartment,Entire home/apt,1,4,1,3,31,0.94,92,29
102,83%,1,Copacabana,Apartment,Entire home/apt,1,2,1,2,26,1.27,94,18
167,100%,17,Copacabana,Apartment,Entire home/apt,1,6,4,3,42,1.17,95,0
120,100%,2,Copacabana,Apartment,Private room,1.5,2,2,3,19,0.68,93,0
208,100%,1,Copacabana,Apartment,Entire home/apt,1,3,2,3,41,1.13,96,19
250,N/A,3,Copacabana,Apartment,Private room,1,2,1,1,6,0.17,77,30
249,100%,4,Barra da Tijuca,Serviced apartment,Entire home/apt,1,4,2,3,16,0.5,96,30
99,90%,4,Copacabana,Apartment,Private room,2,3,3,2,16,0.44,90,30
137,100%,2,Ipanema,Apartment,Private room,1.5,2,1,3,53,1.59,99,23
171,100%,1,Barra da Tijuca,Apartment,Entire home/apt,1,3,2,2,27,0.73,98,14
401,100%,1,Copacabana,Apartment,Entire home/apt,2,8,4,2,98,2.77,95,28
601,100%,2,Copacabana,Apartment,Entire home/apt,3,6,1,3,22,0.62,81,26
219,100%,1,Barra da Tijuca,Serviced apartment,Entire home/apt,2,6,4,1,46,1.29,93,27
287,90%,1,Copacabana,Apartment,Entire home/apt,1.5,8,2,3,71,2.04,90,13
208,100%,1,Barra da Tijuca,Apartment,Entire home/apt,1,2,1,3,8,0.23,85,29
178,95%,14,Ipanema,Apartment,Private room,1,2,1,1,5,0.19,96,30
451,92%,16,Ipanema,Apartment,Entire home/apt,2,4,1,4,17,0.48,99,17
249,79%,2,Copacabana,Apartment,Entire home/apt,1,4,1,1,105,5.17,96,11
110,100%,1,Copacabana,Apartment,Entire home/apt,1,2,2,2,25,0.74,94,29
130,N/A,2,Copacabana,Apartment,Private room,1.5,3,2,2,11,0.4,96,29
137,95%,14,Ipanema,Apartment,Private room,3,5,1,1,49,1.37,98,20
